,T0.00h,T0.50h,T1.00h,T1.50h,T2.00h,T2.50h,T3.00h,T3.50h,T4.00h,T4.50h,T5.00h,T5.50h,T6.00h,T6.50h,T7.00h,T7.50h,T8.00h,T8.50h,T9.00h,T9.50h,T10.00h,T10.50h,T11.00h,T11.50h,T12.00h,T12.50h,T13.00h,T13.50h,T14.00h,T14.50h,T15.00h,T15.50h,T16.00h,T16.50h,T17.00h,T17.50h,T18.00h,T18.50h,T19.00h,T19.50h,T20.00h,T20.50h,T21.00h,T21.50h,T22.00h,T22.50h,T23.00h,T23.50h,T24.00h,T25.00h,T26.00h,T27.00h,T28.00h,T29.00h,T30.00h,T31.00h,T32.00h,T33.00h,T34.00h,T35.00h,T36.00h,T37.00h,T38.00h,T39.00h,T40.00h,T41.00h,T42.00h,T43.00h,T44.00h,T45.00h,T46.00h,T47.00h,T48.00h,T49.50h,T51.00h,T52.50h,T54.00h,T55.50h,T57.00h,T58.50h,T60.00h,T61.50h,T63.00h,T64.50h,T66.00h,T67.50h,T69.00h,T70.50h,T72.00h,T74.00h,T76.00h,T78.00h,T80.00h,T82.00h,T84.00h,T86.00h,T88.00h,T90.00h,T92.00h,T94.00h,T96.00h,T98.00h,T100.00h
MET_other372,1131.7973537753362,1393.4052657919324,1508.1036386952185,1294.3648337349712,1542.3263281378956,1011.7775329066657,1421.6169510898362,1375.2061227998402,1802.8513048391749,1363.5698865863703,1367.1658432132583,1410.715979361904,1486.533278950344,1020.3570262808956,1446.830127741853,1452.1164434369553,1176.4352011395295,1868.5482182821313,1859.5946153513444,1186.0023024885331,1908.0288737449616,1619.0777846986875,1617.4520553910008,1571.3174887654716,1881.963128688416,1568.1287227115538,1484.2096632931994,2253.2925694693326,1901.6398304116592,2049.861760840766,2484.4001758471873,2010.5769867991444,2094.7927345514727,2204.347170624658,1716.5957088726357,1928.7406722117805,2032.8264023767565,2666.7652266231034,2763.196621995866,2519.441896299915,2527.3810496528004,2010.9714230722373,2128.7022401209547,1519.1220301552985,2821.2464737613273,2415.0132523666807,1891.851683773076,2850.937045059478,3399.712292698811,3034.0233916677407,3185.692163190557,3314.2938400765506,4013.6064312687067,3566.6785384171767,4185.007821014015,4087.3554840077272,1909.055262749935,3852.146884079376,3736.9560908863696,4855.585941079892,3782.717774969858,3378.9800191125355,5638.933411391389,4170.842259283064,4505.191261805402,3260.694469628134,4364.260399100692,3758.3779640746257,3141.3844477594293,4095.1120940154956,3949.548170957799,3586.4509844344825,3225.5849243524012,3680.4217944285556,3611.895437457254,2901.7289087086892,3528.8521523105906,2587.3618314895994,2124.30208313702,2705.117499287487,2215.1171603869675,2470.7350206487595,874.4499634337908,1727.5739739879596,1563.9124701611242,1948.509120613359,1489.841094978376,1097.7607146517657,1169.1334104844784,1035.6575290371989,1516.078710019569,1400.7449740567536,1218.9548663195471,1193.7662995360072,794.7130090689991,1529.19026676135,1410.3876590098166,1502.5477701821965,1233.5358146929088,1448.4911278256045,1356.0003174769902,1687.576746951839,1398.1821290008238
MET_other373,290.6305317186358,308.26242279370274,241.05168501066112,377.2861629264025,350.5778693387742,274.0067429474232,294.16387882979865,304.74402689670546,291.11578677680495,236.1597425148202,326.19181544045455,234.77592469093042,376.3417084621851,396.1252917243953,325.0921897766104,322.7399195673593,244.33748612314483,315.8702152342709,248.05344199407432,380.8942417926875,303.1338933681381,340.1163803603769,293.72838414685737,388.16168852546383,372.7273826717536,250.79427355985754,214.44209107929925,365.3835974890173,415.67482532166986,393.4863285000743,436.2360747100084,537.4191725322269,401.5799470142848,535.0639708554958,397.9753834370233,418.96517607845885,427.9411300414517,384.2992290320941,553.8439917021199,574.4040156466525,312.78649543600085,424.428664977911,639.4328734557254,489.77690008295576,561.9831245047156,512.005124548703,458.17024333684003,573.6115465142253,406.06793249230975,560.8907921399242,749.6424376464029,652.1485965915313,612.495135151734,595.930136177358,790.3216017550878,917.1937365900757,873.3859770781349,794.7176211478618,806.695999812328,784.5592206157287,567.6661979896633,749.4541699126628,730.0028230007047,756.8926515684077,959.6232149608328,883.9962273200068,720.328383965433,994.2171716176142,1112.3214642206663,923.8736164888188,1195.2164855507874,804.9371271366662,1014.2177773691847,844.7894342170009,928.3226103497955,618.8202943285695,599.1472845406324,672.5056399589222,470.83984459579165,390.8789272155304,324.48124199035533,461.1848063570971,551.2231515091145,453.68189660870803,324.603692239556,339.4483850065952,348.85796579323886,233.2179343484566,348.42450592247616,312.02130463137854,330.02426258869923,283.6329905311865,272.87762178987435,200.35452949594963,341.6652877466939,293.5615960879296,322.20608785138955,228.79382380211166,332.97096030407465,317.11622439867205,259.50981549405753,355.1334530423836,233.38655554665843
MET_other374,5538.107664876413,4274.426761177523,6002.8842238325415,5427.537954606848,5187.90180981778,4416.739721204825,6555.68696347065,4235.8662084478365,4459.685091916013,4073.544582308463,2647.141117251478,4854.7503676782235,5202.630343475106,4986.18912583021,5690.316492076837,3048.3157273141046,5466.026774051251,5405.057828382442,5170.40665491163,4613.706868601372,5518.343238261576,5704.45132869475,5553.412263536774,4481.402687243678,5846.302660459696,4573.27622825137,5112.527345672095,6277.81359468541,5447.682338051316,4824.238775667635,4410.725551797158,5488.915028418732,5175.109289533638,5745.229847239897,3922.8766732179843,5100.475755515695,5101.591745313157,5515.007429676282,5658.754496700076,5197.178391144272,5241.652919798439,5133.1087213461915,3610.0347084356026,5189.759371241708,5584.792639320579,3348.091298009613,5212.855970488467,5628.627364874483,5352.458595756858,4849.083870129641,4946.416424540285,3530.846315802132,4821.175474492397,4026.417009752509,4550.366327166402,3751.0488253230183,4563.332649689856,4408.829963718299,4363.625192592615,3817.0138294130456,5615.33454443348,5613.875981563865,5273.155579932223,4684.083926153154,4456.6936940679025,4348.74484705712,4231.078517767143,4677.763559831228,4586.109394695014,3574.971335603519,6716.026691250859,5205.273362446783,4281.0263286974405,3619.229028236993,2820.2305009348306,5443.530202353548,5079.767945651246,4570.006277538493,4885.102145319287,5108.1021939039065,4130.452724374476,5829.746949721118,4947.632740624455,5204.922413638999,4714.840220177894,5105.904814166281,5432.562303003003,4169.362596003524,5618.844458771537,5428.254664895137,5094.909539816791,5500.3432733281825,5102.481375799777,4114.583097168141,5817.562652489756,4627.297257295782,6455.23077624622,4636.189511121069,5321.201991616552,5928.511273576691,4547.46764766258,3998.492356652956,4393.9974794551645
MET_other375,11602.37410923035,10669.818734578048,8916.59780582673,11972.436563839723,6895.679379923015,12261.492380040572,6935.261700941323,9060.292697104973,7327.045370830327,8243.37502912216,7571.255241596457,10635.140890144468,8811.585923061919,9458.024769384654,6895.816381354295,7888.15308433085,10183.740725883394,9112.009808820922,6816.856718898672,7860.701506450836,8639.735373090864,11069.560640379485,9815.627243103021,11208.202341357248,8706.364586086576,7451.199631530723,8869.903952706909,10418.435255533266,6283.635337279887,5183.3148952680285,4690.458409795224,9654.35161051883,8484.694204010191,7617.094845094236,6415.62480840129,7947.8517958511275,7484.36891564988,6806.249573238197,5763.888358988264,6087.118634075128,7766.849086556334,6484.201839698573,8302.232017143539,7672.303662032232,5702.842233465461,5866.46086690421,7448.642626348043,7570.410125895182,6453.41361428497,4985.316878590416,5703.653733311888,4901.355290784862,7282.919230856579,5773.459377736649,5286.268626643859,4801.355037186367,3286.447441200482,4834.134317419734,5146.552224903403,4237.378539582741,5664.273691800366,3837.583841910112,4941.839251200541,5185.284845495479,4446.362266579903,3701.889671023077,4381.208082773994,3569.9616772717163,4253.1602873672,4495.229925451761,4161.547842855314,3572.589950380785,3674.428111187083,5119.669110002212,5014.718333306081,3643.968265551865,3342.0397872505123,3602.1711885090385,2812.7433631888703,3104.99407055486,4016.389197396979,4099.721377136465,4057.567279474456,2456.422388400783,3456.1466058096216,3392.3832205642093,2830.370002385594,3773.460227843259,4277.472629696667,2862.412774217135,3767.457713118845,2319.6523148461397,2757.5387770421394,2893.7634999672428,3609.1608891654278,2059.476818675706,3531.6780737792237,1921.8938382716115,3088.270611417839,2669.54308973767,3111.6390112446943,2595.4189484857366,2626.600811162074
MET_other376,1976.0548855714708,2343.826788020034,2991.4071732801394,2044.0577138779124,2798.4785906136462,2250.4594539889117,2458.8765616148107,2621.1034626282526,2179.7343708758567,2126.156890687293,2165.5681390474533,2702.6382416312345,2520.409206606561,3368.4987305604177,2937.0947314912023,2793.561316599147,2774.7021572575695,2837.07677576612,2975.942324777599,3265.2502929965267,2492.9208691875547,3348.6355088335595,2138.7822214643484,3351.5436065105064,2889.2808761272595,2892.2824732212594,2765.477919333664,2648.182190528519,2625.879624107068,2974.183211666166,3040.491642455032,3723.747305127403,4909.4770279965705,2620.0964590922877,3647.443575731025,3450.3727811957647,3622.9104244835407,4983.898815481251,3290.697220395408,3080.6474221664944,4517.426581075575,3068.0824789282974,4297.364555401399,5276.019145677716,3510.0697329162217,3539.9281982717166,5250.821418086065,4686.838927971351,4976.988128650526,5543.73954651449,5285.945288899418,4865.697737720585,5236.285378119517,4447.073428307726,6162.029329479839,4910.027907264166,4737.043741009506,7733.739044471233,6797.486156056142,3793.741503589316,6122.011880277448,5190.041070099465,7374.815776848021,6437.187754703522,7424.243603310134,7897.352363678686,7700.168056109273,7410.768448434893,7375.29873804402,7243.034768707455,8289.09976996677,5260.263567049523,6163.229252363936,4398.353628712798,5540.562724136258,4829.860078955598,4289.911616111327,3325.518337242642,5542.787069095312,3292.0532300919567,3485.722841876321,4689.400203681599,3390.822256982879,2690.563754686218,2922.577496690977,3640.237194277277,2974.462083294956,2447.3870457871194,2663.957519544201,1847.9975150280136,2489.986432684531,1509.3913678956858,2303.2359037862248,2037.677642498569,1893.6816972290517,2429.4524609417213,2010.5852473052048,2111.6234633275108,2155.9453548698307,1225.7495451456316,2372.4637167582273,2034.3391551568554,1684.5917678571475
MET_other377,2916.535614312753,2439.2451122036637,3062.629249793425,3395.964323501318,3867.0365179814544,3183.5795269174278,3401.1957340701883,2696.710530502149,2163.6245072416864,2126.8120967434415,2569.4335218026768,2580.7767422915263,3070.847270565649,2358.2108348498496,2590.437894138246,2552.4718483548713,1891.5125939933885,2658.338396924334,2047.4453402161353,2104.5810351654504,2392.262858164533,2074.0851082069253,2757.119412731088,2703.19297610501,2138.0035631598475,2369.0881406140898,2925.602041269063,1823.447591084822,2201.5456784519697,1697.5791631007874,2242.4775321726825,1315.6020255134665,2160.018617995556,2332.171154131547,1935.5567092098074,2071.2675543642126,1611.4089389292553,2049.9576685755173,2290.7358857707095,2375.6336370042777,1773.758616291572,1579.3785616764621,1391.6634641977228,2281.916935665042,1656.5650983940836,1655.779422703854,1082.8818774763913,1694.4574217448032,2672.671145755417,2341.5213860251783,1727.038776985969,2089.9862806940387,1450.220484869196,2061.7372655071276,1648.3918343867294,1750.2315263128096,1380.9706848673113,1642.3170412789134,2288.734716247866,1720.7646250627652,1283.6722403675524,854.859127768914,1203.2641554347442,1377.6824954624367,1194.850148719291,1340.815852719745,1247.6015222154165,1503.3631922805387,840.1604148021692,1205.8644388559276,1301.7388469799423,646.8744513972522,959.4410110233559,1398.3124914626806,1113.3694160086739,1197.659433522952,919.6732596298081,839.767411571221,1037.6387701392528,1283.4006541352048,925.5711079824459,975.7169676966605,1035.9650390832119,1111.9649593876713,1059.9118567831774,1081.363071259358,692.0738534753679,916.0001605330542,860.9358736563585,780.1525788979986,760.6854903893117,1020.6605200575607,668.4856320921148,516.0869116577664,697.9107719416247,603.9050918489821,889.1396077905611,745.4512014176983,856.5198548594192,652.7153849717404,620.0932994965877,903.3799107818246,749.1222702624814
MET_other378,233.37906237041085,268.7743816864471,227.33988336921755,253.30582033405832,260.0371201026819,244.16399283678854,195.50093011137702,246.29765520766173,308.71516453980615,270.7259326566734,206.89215823887258,165.91405732114887,265.7413009264219,309.05084496753665,321.03057484194187,256.6947984299641,240.74262529875622,190.12924522920375,176.07215486879448,295.25997325979796,247.44963366187605,318.5556114198672,239.9847224128254,229.05204844664956,285.5711787930771,253.00812576106003,269.540353918037,227.89142077803066,245.95642615977604,307.12932626740513,224.7306358668928,315.28230744277727,355.1320602047233,279.7440982247903,225.8523793157233,229.53634105299201,275.4425225031694,213.73612436113092,303.73292418221575,269.82628065813776,203.2463879619312,253.067770948988,268.99747399449444,210.02599502387585,182.06868342407773,302.0161826166363,294.90718021248733,204.4754503535924,254.62022990128125,423.7860976164496,323.0373674934824,240.438819634344,321.5770085154742,247.85956580964773,351.46861309746254,288.17556252503505,274.251127579719,276.48207796007466,398.0666532228144,219.70395991969818,276.53041396553965,333.26051877498526,340.67035291402675,405.61047055627364,335.9577080833173,318.40079550019937,412.16439210844527,414.5954758668065,282.2087748502066,410.99275115463615,479.8219323077584,478.6301776021126,475.9456439371906,467.0814240415998,458.6750584594273,571.5878626020734,524.3138018628463,603.5561963446581,554.0822682879893,738.6743235963028,623.7804277323773,649.6419257830646,798.1106162308581,536.9390205391516,551.9121041565774,687.9995245782936,383.3268626351713,473.050418590058,747.2568398578886,889.406791484157,769.4057538765278,864.1030712952912,563.4072515314158,527.0267522635546,794.7893100690001,826.8402891316306,782.9807354440512,678.1723193583483,606.9735045028117,823.0978549220932,921.7619523653663,876.2394179600577,1053.6745779591176
MET_other379,334.8259146216952,331.18733018928793,463.34387763313424,359.57551309904966,411.79521598135085,393.5392869980867,339.3121795365581,367.3883719291376,250.4715997087236,324.2527047147424,347.77386463022765,346.3848252401838,344.14256981474335,313.77275280080465,342.10338747553897,261.7137174983028,482.1906666079067,273.72354162679886,335.4108155636042,398.52160841561744,443.94045011171426,446.5345631577562,373.6554303213607,301.09390361552875,452.96526130499643,355.36135680919705,274.6627128138589,363.8837430731843,345.3251385177175,314.61238962201156,381.45337665903094,229.80995846894402,270.0906064601035,377.5177185880045,332.0738998282243,366.01776408702796,488.53654351141466,384.83816790337625,274.8416746749111,439.2519384848776,369.5536887021726,485.2717500815177,399.1742903655443,436.9953743037266,446.7340633284826,369.865455094431,293.0833457807859,509.9447395285012,454.14350411984185,438.5283666932998,360.7069187016437,337.4082301593727,404.20387521393894,525.3997271820473,512.0263992109292,302.44842380896876,525.6062632264276,364.6516776929172,473.25190681457053,468.15221382477495,766.9997240901666,366.25746908146465,438.54947909235375,335.5935183709319,614.5820559186366,763.9503665175321,710.6697786930589,419.48093375224346,650.3748844555831,770.5821970637083,630.510041775905,540.2992640410029,824.9644464373479,782.5706279260995,962.0701462057737,914.0354611832523,1318.0514736993007,1008.3334499505746,843.7660551026436,676.4683375440023,821.0448070467432,948.0058405456183,1048.5180176906924,1193.587052790397,701.2710517372687,1315.623024877329,949.6188803454561,891.2910311388463,1427.4883151558538,804.5833315000328,850.2056509595085,930.7154760151384,1065.694537378483,1385.4002341616822,1363.6916942726496,1382.083310956103,1123.8751339802784,1113.0349526681646,1191.7149634539155,1231.826157015457,1180.18362651765,1307.4820847015242,1247.5319646262074
MET_other380,4227.327270564899,4732.990824155354,2900.478643140913,3836.6697914983447,4506.280860919722,4662.797444930613,3273.227587294369,3837.7173361558516,3974.829587484924,3325.3157192728213,3172.6292079159807,4423.733555159147,4431.911876235022,3759.2727613728257,3791.6332273650737,2993.244493683464,4635.056699700026,4070.998302269517,3794.3611863667,4127.764128836881,4398.456032108193,4220.89296338944,5150.126451553031,3586.8365972134775,4455.0497524140255,4856.972040978354,4503.2915643670185,3428.422218451678,4908.911753639589,4115.583806196851,4692.549053430685,4789.585067144598,4525.976457686785,3551.8564462070008,4203.177862210869,4985.198211642528,4027.5994034928226,4113.477737743705,2583.0598053759977,4488.7131691400555,3729.425623076062,4568.224401251948,3503.886447098114,4511.322351323121,4225.4451485657355,5321.59237406907,4663.693224761702,3554.203928986216,3193.359567869373,3905.353886474613,5510.267223635218,4330.6249325938015,4154.297998631162,5588.967387654847,4443.070452527918,3742.282210211512,3415.7382715372855,5107.723664935575,4518.981520828125,3198.4624881563263,3337.639104300217,4592.014082366069,3540.1403991190164,3560.681142153231,4880.774151127279,4739.709456006439,5165.38187121557,4385.637022520236,3420.1770234122296,4092.4418330310195,4643.612957187634,5680.488025595029,4452.983466278146,4685.462294188421,4488.348238161975,3707.906383518738,3983.193262070587,3411.897757602214,4656.969233910568,3047.100398343749,3488.7822584056144,4092.6549116844653,3912.5065564804017,4295.06050401126,2196.2813690826683,3508.367361270045,4588.473979108044,5578.88476363605,3985.3609533899494,3285.512846174913,4362.844524753737,2787.3368144916967,3695.646874999833,4263.703539750756,3826.3223060485875,4167.747853698153,4896.1080473493685,5344.7098948140965,5557.250127988665,4322.700045688677,2475.0066660730276,4915.402895010733,3609.7369057989713
MET_other381,420.6920712832284,357.9972000262819,455.9724437133991,554.6719098823426,542.4537060009768,428.4072042149727,404.3487699895452,569.2450357300445,548.4857320956395,418.3673748524062,394.1133929741612,456.7877459904704,391.3166135841941,575.0214001315654,432.1192787383432,594.7090412396211,370.64157268988384,367.6429885729264,459.643463813418,468.0426363822759,453.54033391711084,389.89339643610157,439.1551308378537,417.1922054524548,322.98748573125715,416.3382844809419,435.93375067835404,337.3383248648123,538.2613070058486,607.2238953370514,470.2298786402657,354.62377857862555,451.15450809191645,459.6054468744904,491.8687749558947,629.7140136823377,384.3681956411008,506.5278063193508,551.0119428657226,548.9522582383345,582.6494466186948,487.565804400858,488.19464704128444,508.8448932579507,495.82358017790705,429.2651392285773,520.0236602732774,550.5069717076016,457.71551674903475,558.5811696152767,452.57058563483605,498.2512210900975,523.4222562931152,654.4029297529747,589.8767519633869,654.1339248650019,607.4348506422637,648.3187650812686,581.1210107356308,625.6603078578952,755.1255294056442,478.6195337254111,673.7604463129845,714.1759763704871,777.6963390407401,757.1829479322982,765.2865625861122,633.4530294986539,722.7477440768379,1010.976844706784,1096.8705452558086,981.6702169881719,770.3786021662371,1081.4270820732784,1096.345714653035,874.1500746435195,1045.77749912244,1715.2731635965595,1239.3044353240275,1105.8194006107983,982.4790372810575,1238.9250249783488,1399.9501621049062,1856.0448422257518,1478.632297576104,1396.5788487396883,1590.6260790640788,917.4298762991822,1031.6598017892154,1375.5660226501006,1457.6765293509575,787.8553187363417,1947.7477212281863,1212.9177993371707,1082.2186300403796,1587.8533201594626,2012.265691350972,915.1713242428318,1617.7675187743266,902.1096119062713,1502.1932155828988,832.6797524879505,1203.7602263372896
MET_other382,1861.0821700141803,1687.43094647088,1848.5398544361094,1747.532605967146,1955.672261711542,1923.9364492350132,1368.5876716659473,1976.6230955334033,1797.7126504808405,1479.37039730833,1389.1355299368565,1397.345272558219,1780.5735795643782,1617.3241244726503,1860.710215003215,1315.028921947732,1855.1641756787071,2206.316321500574,2438.954103407865,2010.7214729774134,2109.112990555804,1797.313454267956,1584.625873751329,1220.202738880394,1552.3256981135485,1935.998030848978,1942.1960108745566,1774.8904406667987,1794.66523527459,1259.5511477441862,1974.3153862124989,1263.62589898782,2042.6159723424644,1465.477239152799,1506.121814705265,1317.9004009675143,1339.5266378648635,1702.3045281846878,2122.239164888104,1360.9389059690275,1552.6196344731416,1116.0244358018763,2015.2890093453764,1781.0884027547859,1921.8527019930882,1619.4105567430893,1433.941157173439,1525.5044763512938,1556.8965562460232,2198.7993214163403,1362.8754844611296,1575.4847072650634,1642.549583713078,1953.4201115973583,1965.987625265916,1281.3632776679538,2113.9268203254856,2436.220572536553,2017.3140550727637,3296.3805667291012,3722.500578008837,5315.391802021921,3249.0834713523914,4748.2876609773075,4187.1243998024465,4097.017342871691,3435.307093683646,4491.354611260257,4393.6520043786495,4938.446335053579,5261.4622398890815,6374.808261335663,5009.52793043482,4909.338219558493,5327.831251237676,4110.258419111315,3782.0219129991046,6036.899018793428,6406.2872519521925,4635.701123471743,5071.485080001417,6720.266734937061,7227.241908189578,6493.647767688087,4961.049215208573,6483.98481541629,7117.325237759612,8038.8479593449565,6262.660930479295,6098.210435800959,7930.930126912867,7181.170307419683,6203.852101151284,7622.708829740833,8100.132902734376,5276.8221783072595,6638.736363215262,6044.688747881827,7727.31488652594,6074.5114367134765,6328.785452390496,6934.954707255476,8295.532231593368
MET_other383,1824.360365761161,2184.8439644553173,1915.615474576055,2023.6031482199992,1499.7355342541732,1736.7305752944937,1612.6448465327271,1261.9019650908704,1753.852213225897,1866.3357955601516,1382.1090367382992,1846.1122994941102,1623.7326934760997,1424.5765242038176,1641.054543456105,1843.3240466182235,1921.9854589583451,1465.7209582205273,1682.7870824715017,1786.6990176199004,1385.6107175945217,1482.1709073206284,922.1554949907251,1152.625935589506,1317.8446007968753,935.7938193806124,1152.8702053575091,1561.3856426127995,1253.0288670443492,1537.0897829994706,1365.4333071947692,911.4420456569902,1033.90939398778,1192.6462761422888,1274.2428938736384,1233.0305356751235,1086.9116320403537,1083.4375825317513,1238.6586877476218,824.3909436136961,915.3256516957927,1182.1585358787418,976.7592950114885,1143.5328442545635,1087.0921207767035,687.5484422769556,892.4602644006133,1198.2788278683859,893.2980556688931,1243.3913278582988,812.6913946010845,1263.952290106053,885.5600995501923,1051.723820929052,1023.8098549015634,1143.7037510247394,910.508665499095,965.1293979694251,776.8449170690627,800.8584341397024,732.9084491526352,733.5792201458007,388.6489040035151,751.6927498228905,762.0888614362865,540.2583948288542,866.6005546490953,624.3869088021066,721.5828130046153,803.41537602081,643.9985918028619,698.9900861707039,676.9170277475396,688.0702704368584,660.7841892810548,618.499019090557,514.6740870882195,744.2943296205078,609.814963359861,544.0314031508373,427.69858579723035,669.2363377846023,450.40603887620756,590.7794977606147,517.0131758143491,590.7124296920794,667.2741115027316,421.2991220756225,403.604615582109,531.8565589510887,593.2546808460531,452.3682539307764,470.13426460731336,347.49466810747776,541.5508669147247,456.11876395338686,524.2794927924909,462.0713989355975,420.57438398702334,506.8957853465914,436.91292797222735,320.14317171612726,479.3118998552341
MET_other384,205.9449857191528,152.73260409085032,219.32677171960347,165.14824897494128,145.07070519579355,155.84275480285842,174.10548056685943,161.97350367463267,190.9870633867646,186.24475197361872,161.34475549355182,208.69508174971045,168.30095442406503,201.1390720893914,125.08761568389819,179.91269331399442,188.69887060388325,231.8809196575751,187.7162318000014,231.6731726917299,211.9178931580415,156.9940304055951,133.98420744817415,272.010009988592,270.2111480324751,233.63685703177805,198.55658603222915,203.17997126110322,222.48882250927534,199.19436063448708,143.4492082289482,285.2412384444478,282.4278641337995,149.95879686066925,244.42453541735475,321.9342288160122,294.0488846121287,292.60331259147375,188.4353984347086,232.60235794159973,275.942407874681,345.21293872773026,310.7424499639099,325.3374375356924,435.1017459768,369.1211993048339,407.51529312603634,368.83267959668524,413.7903242728488,344.4530851402137,371.9062836230129,329.45339659567554,373.1617968418555,362.5404889408127,427.299061075851,402.1128617597043,431.3126188084724,371.37123095158034,496.2778524802714,562.2049210582707,396.7127647660438,357.11183842451425,510.3405132501984,421.6419660563441,308.3040828027594,614.5375918255983,358.85137721846206,619.499080729925,328.448268913223,414.08792192460004,559.4048814777138,325.11101103326433,411.5106469852584,278.1304198518647,456.07379061651517,365.65441033116423,331.2766205941639,334.6979903172342,291.5843243529287,300.4754289667907,308.29217328509736,264.6554380972093,254.69952133465685,190.72670043881817,228.23581974646626,194.65087791195512,174.15582400857605,194.8013481597787,182.50831146179573,219.9058581375763,211.63407714399855,135.1601526789917,168.82480132277337,113.67106115250328,170.8129848029724,109.91956525540994,176.4327315595871,226.4696134326732,167.01423543876984,148.09737392152434,158.17670470264272,169.15505788621496,127.13799662414667
MET_other385,613.5081397875025,451.06108869756366,711.787146462007,495.44017299510523,553.9801056253003,544.0628255417516,625.4154316706231,799.9931016493302,462.2503391304591,586.266214872387,670.2406048320005,447.67534625683476,516.1690461845446,638.5001493500889,485.6433844717964,500.9331218706417,266.62039165283016,471.0650589738011,378.66013724246557,547.565914046112,338.2588263427146,506.6453297570976,565.6738694389054,530.826942128721,613.4056975077932,604.1531272978448,399.6847758910664,548.035878313598,339.8194961166055,531.6571221118227,466.20286161473825,515.0382489947739,518.74485314876,596.371614740493,544.3048721298285,487.7271437696497,342.1151258256293,613.1960200310999,420.792649593819,389.8306417291488,439.33244726240935,634.0062087520191,534.2770008258619,608.1388564237714,440.0379771030213,524.8674155059656,736.7117125641903,516.6519089915143,444.212411080882,494.38718702648526,599.7692395874453,690.2921826447541,310.77313394662133,527.090616071605,488.2466292533352,590.8811128846947,591.0426369015306,647.2047821896259,660.7861062530651,768.5125863210906,939.785280510111,1004.4960175598329,1190.6366356638953,1177.782561465309,1219.5841775448182,1427.928878628359,1020.215284903497,1183.425517810383,1261.045516320099,1389.042598616799,1678.521222254934,1542.230732494094,1834.3668006401522,2013.630387083259,1488.9787121666307,1142.6779895443178,2068.997159430845,1668.796575982852,1687.494583757953,2009.3132707750945,1790.4962131930388,1822.2143515330074,1880.9313280938104,1581.574210632802,1650.026531394374,2307.18854397239,2336.6030967217634,1995.9248210778796,1915.9521719462455,2250.1860778657615,1932.0134712638446,2106.141373064769,2764.0441173488457,2638.8402445229895,1622.8166910925706,2163.443967470044,1671.5516797514483,2389.488231081116,1744.1742933047772,2741.9019729424544,1666.8479681331578,1735.2498337098684,1645.6890271491864
MET_other386,1876.777389661405,2640.973708432938,2396.1182689960897,1843.0153892963046,1863.8992553456433,2765.951891484869,1889.3605075847836,2085.835120109368,2218.9695876193477,2835.0539591726606,1540.8341219329275,2536.6907460796056,2147.800119977141,2334.0058563988,1750.8709264352283,2375.1365473008677,1921.6721923563427,1999.9374835251244,2265.2058241796567,2297.8742599975258,1295.4582293668564,2118.6566402630706,1827.4513138761163,2419.7115491916197,2188.489660176712,1619.253076861505,1859.140343337834,2623.682140659889,2165.520234359377,2523.594291800028,2191.883705052005,2196.4977024292384,2044.532560252357,1460.1466575826087,2297.2047071814327,2250.138357794046,2167.4849278216384,2474.7441422999586,2454.318175704546,1878.655152804153,1734.3052372860818,2116.430109844515,2659.7449279954453,2159.9603352893055,2168.8170585695666,1893.610613499339,1841.0810540737084,2064.469506869959,2345.6761755272196,2115.6620281858127,1677.9117521529488,2291.7860631841713,2104.2852260032346,1867.4167492071874,2907.1312784654674,3017.4598060054554,1960.2807923030423,4092.700688662883,3495.083204843469,4072.2046886421454,3830.7746962665665,3993.3984754979665,4165.157652720818,4654.92078163564,3960.3680441550405,3895.330540333215,5188.193710464098,4620.756080857061,5341.448246855809,5577.209410985718,6422.637234392186,5379.261055407167,5252.121762516732,5594.847392858426,5627.811459282475,6918.355503871968,5892.679762859575,8717.186322552297,5675.063496654483,6338.293334346318,4689.3958792577605,6300.175344536979,7458.394595979109,7428.05912454781,6694.3321005774105,8492.845079482093,6902.000507623237,5905.081645954715,8224.311084499319,8019.355209869358,7258.430426350772,7592.4406983764475,8641.922337310132,10341.194540282548,7354.808296049205,10607.43445024062,10063.789783355232,7411.082486589646,7733.835115692565,12008.30072655133,6235.85827184464,7398.523231364508,7298.193855744762
