fromNode,toNode,value,interaction_type,selfLoop,label,relationship
GO:0009084,GO:0009064,1,is_a,False,GO:0009084 is_a GO:0009064,is_a
GO:0009084,GO:1901607,1,is_a,False,GO:0009084 is_a GO:1901607,is_a
GO:0071704,GO:0008152,1,is_a,False,GO:0071704 is_a GO:0008152,is_a
GO:1901607,GO:1901605,1,is_a,False,GO:1901607 is_a GO:1901605,is_a
GO:1901607,GO:0008652,1,is_a,False,GO:1901607 is_a GO:0008652,is_a
GO:0008652,GO:1901566,1,is_a,False,GO:0008652 is_a GO:1901566,is_a
GO:0008652,GO:0006520,1,is_a,False,GO:0008652 is_a GO:0006520,is_a
GO:0008652,GO:0046394,1,is_a,False,GO:0008652 is_a GO:0046394,is_a
GO:0046394,GO:0019752,1,is_a,False,GO:0046394 is_a GO:0019752,is_a
GO:0046394,GO:0016053,1,is_a,False,GO:0046394 is_a GO:0016053,is_a
GO:0016053,GO:0006082,1,is_a,False,GO:0016053 is_a GO:0006082,is_a
GO:0016053,GO:0044283,1,is_a,False,GO:0016053 is_a GO:0044283,is_a
GO:0016053,GO:1901576,1,is_a,False,GO:0016053 is_a GO:1901576,is_a
GO:0016053,GO:0044249,1,is_a,False,GO:0016053 is_a GO:0044249,is_a
GO:0044283,GO:0044281,1,is_a,False,GO:0044283 is_a GO:0044281,is_a
GO:0044283,GO:0009058,1,is_a,False,GO:0044283 is_a GO:0009058,is_a
GO:0008121,GO:0009055,1,is_a,False,GO:0008121 is_a GO:0009055,is_a
GO:0008121,GO:0016681,1,is_a,False,GO:0008121 is_a GO:0016681,is_a
GO:0016681,GO:0016679,1,is_a,False,GO:0016681 is_a GO:0016679,is_a
GO:0016679,GO:0016491,1,is_a,False,GO:0016679 is_a GO:0016491,is_a
GO:0005618,GO:0030312,1,is_a,False,GO:0005618 is_a GO:0030312,is_a
GO:0030312,GO:0071944,2,part_of,False,GO:0030312 part_of GO:0071944,part_of
GO:0030312,GO:0044464,1,is_a,False,GO:0030312 is_a GO:0044464,is_a
GO:0008152,GO:0008150,1,is_a,False,GO:0008152 is_a GO:0008150,is_a
GO:0016805,GO:0008238,1,is_a,False,GO:0016805 is_a GO:0008238,is_a
GO:0008238,GO:0070011,1,is_a,False,GO:0008238 is_a GO:0070011,is_a
GO:0008757,GO:0008168,1,is_a,False,GO:0008757 is_a GO:0008168,is_a
GO:0045275,GO:0044424,1,is_a,False,GO:0045275 is_a GO:0044424,is_a
GO:0045275,GO:0070069,1,is_a,False,GO:0045275 is_a GO:0070069,is_a
GO:0045275,GO:0098803,1,is_a,False,GO:0045275 is_a GO:0098803,is_a
GO:0045275,GO:1990204,1,is_a,False,GO:0045275 is_a GO:1990204,is_a
GO:0098803,GO:0098796,1,is_a,False,GO:0098803 is_a GO:0098796,is_a
GO:0098803,GO:0070469,2,part_of,False,GO:0098803 part_of GO:0070469,part_of
GO:0070469,GO:0044425,1,is_a,False,GO:0070469 is_a GO:0044425,is_a
GO:1990204,GO:0044464,1,is_a,False,GO:1990204 is_a GO:0044464,is_a
GO:1990204,GO:1902494,1,is_a,False,GO:1990204 is_a GO:1902494,is_a
GO:1902494,GO:0032991,1,is_a,False,GO:1902494 is_a GO:0032991,is_a
GO:0006122,GO:0022904,1,is_a,False,GO:0006122 is_a GO:0022904,is_a
GO:0006122,GO:0042775,2,part_of,False,GO:0006122 part_of GO:0042775,part_of
GO:0042775,GO:0042773,1,is_a,False,GO:0042775 is_a GO:0042773,is_a
GO:0042775,GO:0005739,8,occurs_in,False,GO:0042775 occurs_in GO:0005739,occurs_in
GO:0042773,GO:0022904,1,is_a,False,GO:0042773 is_a GO:0022904,is_a
GO:0042773,GO:0006119,2,part_of,False,GO:0042773 part_of GO:0006119,part_of
GO:0006119,GO:0016310,1,is_a,False,GO:0006119 is_a GO:0016310,is_a
GO:0006119,GO:0006091,1,is_a,False,GO:0006119 is_a GO:0006091,is_a
GO:0006119,GO:0046034,1,is_a,False,GO:0006119 is_a GO:0046034,is_a
GO:0006119,GO:0015986,3,has_part,False,GO:0006119 has_part GO:0015986,has_part
GO:0046034,GO:0008152,1,is_a,False,GO:0046034 is_a GO:0008152,is_a
GO:0015986,GO:0006754,1,is_a,False,GO:0015986 is_a GO:0006754,is_a
GO:0015986,GO:0015985,1,is_a,False,GO:0015986 is_a GO:0015985,is_a
GO:0006754,GO:0046034,1,is_a,False,GO:0006754 is_a GO:0046034,is_a
GO:0006754,GO:0009152,1,is_a,False,GO:0006754 is_a GO:0009152,is_a
GO:0006754,GO:0009206,1,is_a,False,GO:0006754 is_a GO:0009206,is_a
GO:0006754,GO:0017144,1,is_a,False,GO:0006754 is_a GO:0017144,is_a
GO:0009152,GO:0006164,1,is_a,False,GO:0009152 is_a GO:0006164,is_a
GO:0009152,GO:0009150,1,is_a,False,GO:0009152 is_a GO:0009150,is_a
GO:0009152,GO:0009260,1,is_a,False,GO:0009152 is_a GO:0009260,is_a
GO:0006164,GO:0006163,1,is_a,False,GO:0006164 is_a GO:0006163,is_a
GO:0006164,GO:0009165,1,is_a,False,GO:0006164 is_a GO:0009165,is_a
GO:0006164,GO:0072522,1,is_a,False,GO:0006164 is_a GO:0072522,is_a
GO:0006163,GO:0009117,1,is_a,False,GO:0006163 is_a GO:0009117,is_a
GO:0006163,GO:0072521,1,is_a,False,GO:0006163 is_a GO:0072521,is_a
GO:0009117,GO:0006753,1,is_a,False,GO:0009117 is_a GO:0006753,is_a
GO:0006753,GO:0006796,1,is_a,False,GO:0006753 is_a GO:0006796,is_a
GO:0006753,GO:0019637,1,is_a,False,GO:0006753 is_a GO:0019637,is_a
GO:0006753,GO:0055086,1,is_a,False,GO:0006753 is_a GO:0055086,is_a
GO:1901576,GO:0071704,1,is_a,False,GO:1901576 is_a GO:0071704,is_a
GO:0019637,GO:0006793,1,is_a,False,GO:0019637 is_a GO:0006793,is_a
GO:0019637,GO:0071704,1,is_a,False,GO:0019637 is_a GO:0071704,is_a
GO:1901576,GO:0009058,1,is_a,False,GO:1901576 is_a GO:0009058,is_a
GO:0055086,GO:0044281,1,is_a,False,GO:0055086 is_a GO:0044281,is_a
GO:0055086,GO:0006139,1,is_a,False,GO:0055086 is_a GO:0006139,is_a
GO:0072521,GO:1901564,1,is_a,False,GO:0072521 is_a GO:1901564,is_a
GO:0072521,GO:0006725,1,is_a,False,GO:0072521 is_a GO:0006725,is_a
GO:0072521,GO:0034641,1,is_a,False,GO:0072521 is_a GO:0034641,is_a
GO:0072521,GO:0046483,1,is_a,False,GO:0072521 is_a GO:0046483,is_a
GO:0072521,GO:1901360,1,is_a,False,GO:0072521 is_a GO:1901360,is_a
GO:0009165,GO:0009117,1,is_a,False,GO:0009165 is_a GO:0009117,is_a
GO:0009165,GO:1901293,1,is_a,False,GO:0009165 is_a GO:1901293,is_a
GO:1901293,GO:0006753,1,is_a,False,GO:1901293 is_a GO:0006753,is_a
GO:1901293,GO:0090407,1,is_a,False,GO:1901293 is_a GO:0090407,is_a
GO:1901293,GO:0034654,1,is_a,False,GO:1901293 is_a GO:0034654,is_a
GO:0090407,GO:1901576,1,is_a,False,GO:0090407 is_a GO:1901576,is_a
GO:0090407,GO:0019637,1,is_a,False,GO:0090407 is_a GO:0019637,is_a
GO:0032559,GO:0030554,1,is_a,False,GO:0032559 is_a GO:0030554,is_a
GO:0072522,GO:1901566,1,is_a,False,GO:0072522 is_a GO:1901566,is_a
GO:0072522,GO:0072521,1,is_a,False,GO:0072522 is_a GO:0072521,is_a
GO:0072522,GO:0018130,1,is_a,False,GO:0072522 is_a GO:0018130,is_a
GO:0072522,GO:0019438,1,is_a,False,GO:0072522 is_a GO:0019438,is_a
GO:0072522,GO:0044271,1,is_a,False,GO:0072522 is_a GO:0044271,is_a
GO:0072522,GO:1901362,1,is_a,False,GO:0072522 is_a GO:1901362,is_a
GO:0009150,GO:0006163,1,is_a,False,GO:0009150 is_a GO:0006163,is_a
GO:0009150,GO:0009259,1,is_a,False,GO:0009150 is_a GO:0009259,is_a
GO:0009259,GO:0009117,1,is_a,False,GO:0009259 is_a GO:0009117,is_a
GO:0009259,GO:0019693,1,is_a,False,GO:0009259 is_a GO:0019693,is_a
GO:0019693,GO:0006796,1,is_a,False,GO:0019693 is_a GO:0006796,is_a
GO:0019693,GO:0019637,1,is_a,False,GO:0019693 is_a GO:0019637,is_a
GO:0019693,GO:1901135,1,is_a,False,GO:0019693 is_a GO:1901135,is_a
GO:0009058,GO:0008152,1,is_a,False,GO:0009058 is_a GO:0008152,is_a
GO:1901135,GO:0071704,1,is_a,False,GO:1901135 is_a GO:0071704,is_a
GO:0009260,GO:0009165,1,is_a,False,GO:0009260 is_a GO:0009165,is_a
GO:0009260,GO:0009259,1,is_a,False,GO:0009260 is_a GO:0009259,is_a
GO:0009260,GO:0046390,1,is_a,False,GO:0009260 is_a GO:0046390,is_a
GO:0046390,GO:0090407,1,is_a,False,GO:0046390 is_a GO:0090407,is_a
GO:0046390,GO:0019693,1,is_a,False,GO:0046390 is_a GO:0019693,is_a
GO:0046390,GO:1901137,1,is_a,False,GO:0046390 is_a GO:1901137,is_a
GO:1901137,GO:1901576,1,is_a,False,GO:1901137 is_a GO:1901576,is_a
GO:1901137,GO:1901135,1,is_a,False,GO:1901137 is_a GO:1901135,is_a
GO:0009206,GO:0009145,1,is_a,False,GO:0009206 is_a GO:0009145,is_a
GO:0009206,GO:0009201,1,is_a,False,GO:0009206 is_a GO:0009201,is_a
GO:0009206,GO:0009205,1,is_a,False,GO:0009206 is_a GO:0009205,is_a
GO:0009145,GO:0009142,1,is_a,False,GO:0009145 is_a GO:0009142,is_a
GO:0009145,GO:0009144,1,is_a,False,GO:0009145 is_a GO:0009144,is_a
GO:0009142,GO:1901293,1,is_a,False,GO:0009142 is_a GO:1901293,is_a
GO:0009142,GO:0009141,1,is_a,False,GO:0009142 is_a GO:0009141,is_a
GO:0009141,GO:0006753,1,is_a,False,GO:0009141 is_a GO:0006753,is_a
GO:0009144,GO:0009141,1,is_a,False,GO:0009144 is_a GO:0009141,is_a
GO:0009201,GO:0009142,1,is_a,False,GO:0009201 is_a GO:0009142,is_a
GO:0009201,GO:0009199,1,is_a,False,GO:0009201 is_a GO:0009199,is_a
GO:0009199,GO:0009141,1,is_a,False,GO:0009199 is_a GO:0009141,is_a
GO:0016070,GO:0090304,1,is_a,False,GO:0016070 is_a GO:0090304,is_a
GO:0009205,GO:0009144,1,is_a,False,GO:0009205 is_a GO:0009144,is_a
GO:0009205,GO:0009199,1,is_a,False,GO:0009205 is_a GO:0009199,is_a
GO:0017144,GO:0044237,1,is_a,False,GO:0017144 is_a GO:0044237,is_a
GO:0015985,GO:1902600,1,is_a,False,GO:0015985 is_a GO:1902600,is_a
GO:1902600,GO:0015672,1,is_a,False,GO:1902600 is_a GO:0015672,is_a
GO:1902600,GO:0098662,1,is_a,False,GO:1902600 is_a GO:0098662,is_a
GO:0005739,GO:0043231,1,is_a,False,GO:0005739 is_a GO:0043231,is_a
GO:0005739,GO:0044444,1,is_a,False,GO:0005739 is_a GO:0044444,is_a
GO:0043231,GO:0043227,1,is_a,False,GO:0043231 is_a GO:0043227,is_a
GO:0043231,GO:0043229,1,is_a,False,GO:0043231 is_a GO:0043229,is_a
GO:0043227,GO:0043226,1,is_a,False,GO:0043227 is_a GO:0043226,is_a
GO:0043229,GO:0044424,1,is_a,False,GO:0043229 is_a GO:0044424,is_a
GO:0043229,GO:0043226,1,is_a,False,GO:0043229 is_a GO:0043226,is_a
GO:0044444,GO:0005737,2,part_of,False,GO:0044444 part_of GO:0005737,part_of
GO:0044444,GO:0044424,1,is_a,False,GO:0044444 is_a GO:0044424,is_a
GO:0090304,GO:0043170,1,is_a,False,GO:0090304 is_a GO:0043170,is_a
GO:0008134,GO:0005515,1,is_a,False,GO:0008134 is_a GO:0005515,is_a
GO:0090304,GO:0006139,1,is_a,False,GO:0090304 is_a GO:0006139,is_a
GO:0030234,GO:0098772,1,is_a,False,GO:0030234 is_a GO:0098772,is_a
GO:0030234,GO:0050790,2,part_of,False,GO:0030234 part_of GO:0050790,part_of
GO:0098772,GO:0003674,1,is_a,False,GO:0098772 is_a GO:0003674,is_a
GO:0098772,GO:0065009,2,part_of,False,GO:0098772 part_of GO:0065009,part_of
GO:0065009,GO:0003674,4,regulates,False,GO:0065009 regulates GO:0003674,regulates
GO:0065009,GO:0065007,1,is_a,False,GO:0065009 is_a GO:0065007,is_a
GO:0050790,GO:0003824,4,regulates,False,GO:0050790 regulates GO:0003824,regulates
GO:0050790,GO:0065009,1,is_a,False,GO:0050790 is_a GO:0065009,is_a
GO:0006808,GO:0019740,4,regulates,False,GO:0006808 regulates GO:0019740,regulates
GO:0006808,GO:0050789,1,is_a,False,GO:0006808 is_a GO:0050789,is_a
GO:0019740,GO:0071705,3,has_part,False,GO:0019740 has_part GO:0071705,has_part
GO:0019740,GO:0008150,1,is_a,False,GO:0019740 is_a GO:0008150,is_a
GO:0019740,GO:0006807,3,has_part,False,GO:0019740 has_part GO:0006807,has_part
GO:0042301,GO:0043168,1,is_a,False,GO:0042301 is_a GO:0043168,is_a
GO:0035435,GO:0006817,1,is_a,False,GO:0035435 is_a GO:0006817,is_a
GO:0035435,GO:0098661,1,is_a,False,GO:0035435 is_a GO:0098661,is_a
GO:0098661,GO:0098660,1,is_a,False,GO:0098661 is_a GO:0098660,is_a
GO:0098661,GO:0015698,1,is_a,False,GO:0098661 is_a GO:0015698,is_a
GO:0098661,GO:0098656,1,is_a,False,GO:0098661 is_a GO:0098656,is_a
GO:0098656,GO:0034220,1,is_a,False,GO:0098656 is_a GO:0034220,is_a
GO:0098656,GO:0006820,1,is_a,False,GO:0098656 is_a GO:0006820,is_a
GO:0006139,GO:0006725,1,is_a,False,GO:0006139 is_a GO:0006725,is_a
GO:0004721,GO:0140096,1,is_a,False,GO:0004721 is_a GO:0140096,is_a
GO:0006139,GO:0034641,1,is_a,False,GO:0006139 is_a GO:0034641,is_a
GO:0004721,GO:0016791,1,is_a,False,GO:0004721 is_a GO:0016791,is_a
GO:0006139,GO:0044238,1,is_a,False,GO:0006139 is_a GO:0044238,is_a
GO:0004721,GO:0006470,2,part_of,False,GO:0004721 part_of GO:0006470,part_of
GO:0006139,GO:0046483,1,is_a,False,GO:0006139 is_a GO:0046483,is_a
GO:0006139,GO:1901360,1,is_a,False,GO:0006139 is_a GO:1901360,is_a
GO:0006470,GO:0006464,1,is_a,False,GO:0006470 is_a GO:0006464,is_a
GO:0006470,GO:0016311,1,is_a,False,GO:0006470 is_a GO:0016311,is_a
GO:0008983,GO:0008757,1,is_a,False,GO:0008983 is_a GO:0008757,is_a
GO:0008983,GO:0051998,1,is_a,False,GO:0008983 is_a GO:0051998,is_a
GO:0051998,GO:0008276,1,is_a,False,GO:0051998 is_a GO:0008276,is_a
GO:0051998,GO:0010340,1,is_a,False,GO:0051998 is_a GO:0010340,is_a
GO:0010340,GO:0008171,1,is_a,False,GO:0010340 is_a GO:0008171,is_a
GO:0008171,GO:0008168,1,is_a,False,GO:0008171 is_a GO:0008168,is_a
GO:0009399,GO:0071941,1,is_a,False,GO:0009399 is_a GO:0071941,is_a
GO:0071941,GO:0006807,1,is_a,False,GO:0071941 is_a GO:0006807,is_a
GO:0006725,GO:0044237,1,is_a,False,GO:0006725 is_a GO:0044237,is_a
GO:0044237,GO:0008152,1,is_a,False,GO:0044237 is_a GO:0008152,is_a
GO:0044237,GO:0009987,1,is_a,False,GO:0044237 is_a GO:0009987,is_a
GO:0009987,GO:0008150,1,is_a,False,GO:0009987 is_a GO:0008150,is_a
GO:0034641,GO:0044237,1,is_a,False,GO:0034641 is_a GO:0044237,is_a
GO:0034641,GO:0006807,1,is_a,False,GO:0034641 is_a GO:0006807,is_a
GO:0006807,GO:0008152,1,is_a,False,GO:0006807 is_a GO:0008152,is_a
GO:0044238,GO:0008152,1,is_a,False,GO:0044238 is_a GO:0008152,is_a
GO:0046483,GO:0044237,1,is_a,False,GO:0046483 is_a GO:0044237,is_a
GO:0030554,GO:0017076,1,is_a,False,GO:0030554 is_a GO:0017076,is_a
GO:1901360,GO:0071704,1,is_a,False,GO:1901360 is_a GO:0071704,is_a
GO:0034654,GO:0006139,1,is_a,False,GO:0034654 is_a GO:0006139,is_a
GO:0034654,GO:0018130,1,is_a,False,GO:0034654 is_a GO:0018130,is_a
GO:0034654,GO:0019438,1,is_a,False,GO:0034654 is_a GO:0019438,is_a
GO:0034654,GO:0044271,1,is_a,False,GO:0034654 is_a GO:0044271,is_a
GO:0034654,GO:1901362,1,is_a,False,GO:0034654 is_a GO:1901362,is_a
GO:0018130,GO:0046483,1,is_a,False,GO:0018130 is_a GO:0046483,is_a
GO:0018130,GO:0044249,1,is_a,False,GO:0018130 is_a GO:0044249,is_a
GO:0044249,GO:0009058,1,is_a,False,GO:0044249 is_a GO:0009058,is_a
GO:0044249,GO:0044237,1,is_a,False,GO:0044249 is_a GO:0044237,is_a
GO:0019438,GO:0006725,1,is_a,False,GO:0019438 is_a GO:0006725,is_a
GO:0019438,GO:0044249,1,is_a,False,GO:0019438 is_a GO:0044249,is_a
GO:0044271,GO:0034641,1,is_a,False,GO:0044271 is_a GO:0034641,is_a
GO:0044271,GO:0044249,1,is_a,False,GO:0044271 is_a GO:0044249,is_a
GO:1901362,GO:1901576,1,is_a,False,GO:1901362 is_a GO:1901576,is_a
GO:1901362,GO:1901360,1,is_a,False,GO:1901362 is_a GO:1901360,is_a
GO:0046983,GO:0005515,1,is_a,False,GO:0046983 is_a GO:0005515,is_a
GO:0005515,GO:0005488,1,is_a,False,GO:0005515 is_a GO:0005488,is_a
GO:0006351,GO:0034645,1,is_a,False,GO:0006351 is_a GO:0034645,is_a
GO:0006351,GO:0097659,1,is_a,False,GO:0006351 is_a GO:0097659,is_a
GO:0006351,GO:0010467,2,part_of,False,GO:0006351 part_of GO:0010467,part_of
GO:0034645,GO:0009059,1,is_a,False,GO:0034645 is_a GO:0009059,is_a
GO:0034645,GO:0044249,1,is_a,False,GO:0034645 is_a GO:0044249,is_a
GO:0034645,GO:0044260,1,is_a,False,GO:0034645 is_a GO:0044260,is_a
GO:0017076,GO:0000166,1,is_a,False,GO:0017076 is_a GO:0000166,is_a
GO:0044260,GO:0043170,1,is_a,False,GO:0044260 is_a GO:0043170,is_a
GO:0044260,GO:0044237,1,is_a,False,GO:0044260 is_a GO:0044237,is_a
GO:0097659,GO:0032774,1,is_a,False,GO:0097659 is_a GO:0032774,is_a
GO:0010467,GO:0043170,1,is_a,False,GO:0010467 is_a GO:0043170,is_a
GO:0051252,GO:0016070,4,regulates,False,GO:0051252 regulates GO:0016070,regulates
GO:0051252,GO:0019219,1,is_a,False,GO:0051252 is_a GO:0019219,is_a
GO:0051252,GO:0060255,1,is_a,False,GO:0051252 is_a GO:0060255,is_a
GO:0019219,GO:0006139,4,regulates,False,GO:0019219 regulates GO:0006139,regulates
GO:0019219,GO:0031323,1,is_a,False,GO:0019219 is_a GO:0031323,is_a
GO:0019219,GO:0051171,1,is_a,False,GO:0019219 is_a GO:0051171,is_a
GO:0019219,GO:0080090,1,is_a,False,GO:0019219 is_a GO:0080090,is_a
GO:0031323,GO:0044237,4,regulates,False,GO:0031323 regulates GO:0044237,regulates
GO:0031323,GO:0019222,1,is_a,False,GO:0031323 is_a GO:0019222,is_a
GO:0031323,GO:0050794,1,is_a,False,GO:0031323 is_a GO:0050794,is_a
GO:0019222,GO:0008152,4,regulates,False,GO:0019222 regulates GO:0008152,regulates
GO:0019222,GO:0050789,1,is_a,False,GO:0019222 is_a GO:0050789,is_a
GO:0050789,GO:0008150,4,regulates,False,GO:0050789 regulates GO:0008150,regulates
GO:0050789,GO:0065007,1,is_a,False,GO:0050789 is_a GO:0065007,is_a
GO:0065007,GO:0008150,1,is_a,False,GO:0065007 is_a GO:0008150,is_a
GO:0050794,GO:0009987,4,regulates,False,GO:0050794 regulates GO:0009987,regulates
GO:0050794,GO:0050789,1,is_a,False,GO:0050794 is_a GO:0050789,is_a
GO:0051171,GO:0006807,4,regulates,False,GO:0051171 regulates GO:0006807,regulates
GO:0051171,GO:0019222,1,is_a,False,GO:0051171 is_a GO:0019222,is_a
GO:0000166,GO:0036094,1,is_a,False,GO:0000166 is_a GO:0036094,is_a
GO:0080090,GO:0044238,4,regulates,False,GO:0080090 regulates GO:0044238,regulates
GO:0080090,GO:0019222,1,is_a,False,GO:0080090 is_a GO:0019222,is_a
GO:0000166,GO:1901265,1,is_a,False,GO:0000166 is_a GO:1901265,is_a
GO:0060255,GO:0043170,4,regulates,False,GO:0060255 regulates GO:0043170,regulates
GO:0060255,GO:0019222,1,is_a,False,GO:0060255 is_a GO:0019222,is_a
GO:0008168,GO:0016741,1,is_a,False,GO:0008168 is_a GO:0016741,is_a
GO:0008168,GO:0032259,2,part_of,False,GO:0008168 part_of GO:0032259,part_of
GO:0016741,GO:0016740,1,is_a,False,GO:0016741 is_a GO:0016740,is_a
GO:0036094,GO:0005488,1,is_a,False,GO:0036094 is_a GO:0005488,is_a
GO:0032259,GO:0008152,1,is_a,False,GO:0032259 is_a GO:0008152,is_a
GO:0003723,GO:0003676,1,is_a,False,GO:0003723 is_a GO:0003676,is_a
GO:0016787,GO:0003824,1,is_a,False,GO:0016787 is_a GO:0003824,is_a
GO:0009405,GO:0044419,1,is_a,False,GO:0009405 is_a GO:0044419,is_a
GO:0044419,GO:0051704,1,is_a,False,GO:0044419 is_a GO:0051704,is_a
GO:0051704,GO:0008150,1,is_a,False,GO:0051704 is_a GO:0008150,is_a
GO:0000160,GO:0035556,1,is_a,False,GO:0000160 is_a GO:0035556,is_a
GO:0035556,GO:0005622,8,occurs_in,False,GO:0035556 occurs_in GO:0005622,occurs_in
GO:0035556,GO:0007165,1,is_a,False,GO:0035556 is_a GO:0007165,is_a
GO:1901265,GO:0097159,1,is_a,False,GO:1901265 is_a GO:0097159,is_a
GO:1901265,GO:1901363,1,is_a,False,GO:1901265 is_a GO:1901363,is_a
GO:0007165,GO:0009987,1,is_a,False,GO:0007165 is_a GO:0009987,is_a
GO:0007165,GO:0050794,1,is_a,False,GO:0007165 is_a GO:0050794,is_a
GO:0007165,GO:0007154,2,part_of,False,GO:0007165 part_of GO:0007154,part_of
GO:0007165,GO:0023052,2,part_of,False,GO:0007165 part_of GO:0023052,part_of
GO:0007165,GO:0051716,2,part_of,False,GO:0007165 part_of GO:0051716,part_of
GO:0007154,GO:0009987,1,is_a,False,GO:0007154 is_a GO:0009987,is_a
GO:0023052,GO:0008150,1,is_a,False,GO:0023052 is_a GO:0008150,is_a
GO:0051716,GO:0009987,1,is_a,False,GO:0051716 is_a GO:0009987,is_a
GO:0051716,GO:0050896,1,is_a,False,GO:0051716 is_a GO:0050896,is_a
GO:0050896,GO:0008150,1,is_a,False,GO:0050896 is_a GO:0008150,is_a
GO:0016021,GO:0031224,1,is_a,False,GO:0016021 is_a GO:0031224,is_a
GO:0031224,GO:0044425,1,is_a,False,GO:0031224 is_a GO:0044425,is_a
GO:0044425,GO:0005575,1,is_a,False,GO:0044425 is_a GO:0005575,is_a
GO:0044425,GO:0016020,2,part_of,False,GO:0044425 part_of GO:0016020,part_of
GO:0016020,GO:0005575,1,is_a,False,GO:0016020 is_a GO:0005575,is_a
